composition,time,acetate,biomass,butanol,butyrate,ethanol
5.0,0.3,10.218017913390483,0.5242448112535054,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.4,11.79842049678788,0.614129990346302,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.5,13.64870799617097,0.7193648368356611,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.6,15.8187716172994,0.8427869061723094,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.7,18.35828588987435,0.9872214303860137,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.8,21.335112455746703,1.1565280310031991,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.9,24.816818940863957,1.3545496074363113,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,1.0,28.899072767781025,1.5867272311566516,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,1.1,31.76818358051935,1.7381341935525985,0.0813954512808002,0.29265580871740227,5.185046653603754
5.0,1.2,32.25737387742324,1.738134254908311,0.23557020400787598,0.7233148509026412,5.235317157701976
5.0,1.3,32.74652040636677,1.7381342922296108,0.38974497142467057,1.1539739341209292,5.285631058576
5.0,1.4,33.235616414613744,1.7381343018083506,0.5439197557975852,1.584633064703045,5.335995051693835
5.0,1.5,33.72397394393318,1.7381343041066506,0.6980945461965877,2.015292212117939,5.387097416816533
5.0,1.6,34.21225003401444,1.7381343056020657,0.8522693372601458,2.445951361389146,5.43828120938601
5.0,1.7,34.70052612409569,1.7381343070974808,1.0064441283237031,2.8766105106603526,5.4894650019554865
5.0,1.8,35.188802214176945,1.738134308592896,1.1606189193872611,3.30726965993156,5.540648794524963
5.0,1.9,35.6770783042582,1.7381343100883109,1.3147937104508187,3.7379288092027654,5.591832587094441
5.0,2.0,36.16535439433946,1.738134311583726,1.4689685015143767,4.168587958473974,5.6430163796639174
5.0,2.1,36.65363048442072,1.7381343130791411,1.6231432925779348,4.599247107745181,5.694200172233394
5.0,2.2,37.141906574501974,1.7381343145745562,1.7773180836414928,5.029906257016387,5.745383964802871
5.0,2.3,37.630182664583224,1.7381343160699714,1.93149287470505,5.460565406287593,5.7965677573723475
5.0,2.4,38.11845875466448,1.7381343175653865,2.0856676657686077,5.8912245555588,5.847751549941824
5.0,2.5,38.60673484474574,1.7381343190608016,2.239842456832166,6.321883704830007,5.898935342511302
5.0,2.6,39.09501093482699,1.7381343205562165,2.394017247895724,6.752542854101215,5.9501191350807785
5.0,2.7,39.583287024908245,1.7381343220516317,2.548192038959282,7.183202003372422,6.001302927650255
5.0,2.8,40.0715631149895,1.7381343235470468,2.702366830022839,7.6138611526436275,6.052486720219732
5.0,2.9,40.55983920507076,1.738134325042462,2.856541621086397,8.044520301914835,6.1036705127892095
5.0,3.0,41.047989514785804,1.7381343263675069,3.01071641232786,8.475179451682987,6.154980083351861
5.0,3.1,41.53575415469269,1.7381343271701595,3.1648912041148156,8.905838602974875,6.20667531644642
5.0,3.2,42.02345920646759,1.7381343278920998,3.3190659959860547,9.33649775450219,6.2584301365487445
5.0,3.3,42.511104670110505,1.7381343285333275,3.473240787941574,9.76715690626493,6.310244543658836
5.0,3.4,42.998690545621436,1.7381343290938427,3.6274155799813768,10.197816058263099,6.362118537776694
5.0,3.5,43.48621683300038,1.7381343295736453,3.7815903721054607,10.628475210496692,6.414052118902318
5.0,3.6,43.97368353224733,1.7381343299727356,3.9357651643138265,11.059134362965711,6.466045287035709
5.0,3.7,44.4610906433623,1.7381343302911134,4.089939956606474,11.489793515670156,6.518098042176866
5.0,3.8,44.94843816634528,1.7381343305287786,4.244114748983403,11.920452668610025,6.570210384325789
5.0,3.9,45.435726101196266,1.7381343306857315,4.398289541444615,12.351111821785324,6.622382313482479
5.0,4.0,45.922954447915274,1.7381343307619717,4.552464333990108,12.781770975196046,6.674613829646935
5.0,4.1,46.41012320650229,1.7381343307574997,4.706639126619883,13.212430128842193,6.726904932819157
5.0,4.2,46.89723237695733,1.738134330672315,4.860813919333941,13.643089282723771,6.779255622999146
5.0,4.3,47.384281959280365,1.7381343305064176,5.014988712132279,14.073748436840772,6.831665900186901
5.0,4.4,47.87127195347143,1.738134330259808,5.1691635050149,14.5044075911932,6.884135764382423
5.0,4.5,48.358202359530495,1.7381343299324858,5.3233382979818025,14.935066745781052,6.936665215585711
5.0,4.6,48.84514958249087,1.7381343296631873,5.477513090882584,15.36572590018421,6.989177850676536
5.0,4.7,49.33216944338216,1.7381343295532719,5.631687883607365,15.79638505409574,7.041617850022962
6.0,0.0,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791955,5.638690497737587
6.0,0.1,10.537317791170702,0.3191377698213947,0.0648047657370852,0.3205809190165606,5.650531744981767
6.0,0.2,11.727876215232333,0.3191377271279427,0.1487290566027975,0.6893786864345619,5.682912569416833
6.0,0.3,12.915505651918826,0.31913771044373673,0.23265328544640382,1.0581761813019823,5.7182229403436065
6.0,0.4,14.099916675400445,0.31913770132551966,0.3165775016239127,1.426973620509374,5.756751965457403
6.0,0.5,15.281360032282613,0.3191376960950669,0.40050171427785103,1.7957710442327512,5.798248824494167
6.0,0.6,16.45972832515234,0.3191377061172951,0.48442589364370897,2.164568321674645,5.842821120363809
6.0,0.7,17.63502155400962,0.3191377313922041,0.5683500397214865,2.533365452835055,5.890468853066329
6.0,0.8,18.807239718854454,0.319137771919794,0.6522741525111835,2.9021624377139825,5.941192022601726
6.0,0.9,19.9762654363504,0.3191378069696322,0.7361982887833141,3.2709595257843573,5.995107673572837
6.0,1.0,21.14210214669745,0.31913783714927363,0.820122446874082,3.639756709734777,6.052212375707066
6.0,1.1,22.304800247244046,0.31913787135912,0.9040466024096417,4.008553882456563,6.112455877087826
6.0,1.2,23.464359737990183,0.3191379095991712,0.9879707553899927,4.377351043949713,6.175838177715117
6.0,1.3,24.620780618935864,0.31913795186942734,1.0718949058151352,4.74614819421423,6.242359277588939
6.0,1.4,25.77402706588494,0.3191379870491717,1.1558190805965696,5.114945451510287,6.312054767569695
6.0,1.5,26.924103316206548,0.31913801645378853,1.2397432765511414,5.483742801849795,6.384920437887743
6.0,1.6,28.071022606496747,0.3191380441922446,1.323667483735385,5.8525402015370895,6.460943138161682
6.0,1.7,29.214784936755542,0.31913807026454005,1.4075917021492999,6.221337650572167,6.540122868391512
6.0,1.8,30.355390306982937,0.3191380946706747,1.4915159317928868,6.59013514895503,6.62245962857723
6.0,1.9,31.49344110658272,0.31913809711770486,1.5754401104552236,6.958932423305365,6.707348981395111
6.0,2.0,32.62862497182654,0.31913808812835803,1.6593642703952374,7.327729615382127,6.795104352504368
6.0,2.1,33.76072125704671,0.3191380751356171,1.7432884343997996,7.696526825320187,6.885947137693245
6.0,2.2,34.88972996224322,0.3191380581394821,1.8272126024689106,8.06532405311954,6.979877336961742
6.0,2.3,36.01565108741606,0.3191380371399531,1.9111367746025696,8.434121298780184,7.076894950309857
6.0,2.4,37.13848463256525,0.31913801213702997,1.9950609508007777,8.802918562302125,7.176999977737592
6.0,2.5,38.25823059769078,0.31913798313071284,2.0789851310635346,9.171715843685359,7.280192419244946
6.0,2.6,39.37488898279265,0.3191379501210016,2.1629093153908396,9.540513142929887,7.38647227483192
6.0,2.7,40.48845978787085,0.31913791310789635,2.2468335037826934,9.909310460035712,7.495839544498512
6.0,2.8,41.598943012925396,0.319137872091397,2.3307576962390955,10.278107795002825,7.608294228244724
