composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
7,1,0.3,0.5710000000000031,0.42900000000000227,0.0,38.42753484162917,0.38213755656108805,0.0,8.763961990950273,5.147513122171973,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.4,0.5710000000000031,0.42900000000000227,0.0,43.630910407240044,0.381489592760183,0.0,9.564625339366566,4.678606334841654,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.5,0.5710000000000031,0.42900000000000227,0.0,48.20650226244369,0.3879158371040745,0.04369683257918585,10.336824434389195,4.358556561085996,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.6,0.5710000000000031,0.42900000000000227,0.0,51.75642895927629,0.3950081447963822,0.11517285067873374,10.996713122172004,4.157266968325814,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.7,0.5710000000000031,0.42900000000000227,0.0,54.610137556561384,0.4009755656108619,0.21202262443439035,11.585860633484224,4.056542986425361,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.8,0.5710000000000031,0.42900000000000227,0.0,56.69345248868808,0.4080135746606357,0.33359728506787517,12.102554751131287,4.0522352941176685,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.9,0.5710000000000031,0.42900000000000227,0.0,58.03002262443469,0.41611583710407457,0.4775891402714958,12.54619276018106,4.139298642533959,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.0,0.5710000000000031,0.42900000000000227,0.0,58.689850678733336,0.42506515837104303,0.6400995475113156,12.920781900452557,4.3068506787330545,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.1,0.5710000000000031,0.42900000000000227,0.0,58.791357466063666,0.43492217194570365,0.7888036199095064,13.23227149321274,4.470054298642558,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.2,0.5710000000000031,0.42900000000000227,0.0,58.48964705882384,0.44565158371040964,0.9513411764705935,13.514505882353014,4.67977647058826,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.3,0.5710000000000031,0.42900000000000227,0.0,57.99535022624465,0.45627873303167665,1.1284153846153908,13.769455203619984,4.941702262443465,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.4,0.5710000000000031,0.42900000000000227,0.0,57.56513484162926,0.46572669683258167,1.3173927601810025,14.005769230769305,5.24921176470591,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.5,0.5710000000000031,0.42900000000000227,0.0,57.49153665158401,0.47413031674208395,1.5354968325791938,14.276651583710482,5.615780090497768,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.6,0.5710000000000031,0.42900000000000227,0.0,57.42097466063379,0.4811683257918578,1.786076018099557,14.52143167420822,6.084817194570169,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.7,0.5710000000000031,0.42900000000000227,0.0,57.354677828054605,0.48662805429864514,2.070462443438925,14.734308597285148,6.6639855203620275,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.8,0.5710000000000031,0.42900000000000227,0.0,57.29328778280574,0.49040542986425595,2.388174660633497,14.911551131221799,7.354479638009089,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,1.9,0.5710000000000031,0.42900000000000227,0.0,57.23740000000031,0.4924371040724008,2.7367149321267115,15.051836199095103,8.150887782805473,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.0,0.5710000000000031,0.42900000000000227,0.0,57.18715475113153,0.49269773755656365,3.1115692307692475,15.155978280543067,9.041262443438962,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.1,0.5710000000000031,0.42900000000000227,0.0,57.14237556561117,0.4914705882352967,3.506339366515856,15.227000000000082,10.006849773755711,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.2,0.5710000000000031,0.42900000000000227,0.0,57.10249864253424,0.48900904977375825,3.912881447963822,15.270132126696915,11.022428054298702,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.3,0.5710000000000031,0.42900000000000227,0.0,57.06684343891433,0.4857429864253419,4.320696832579209,15.292675113122254,12.056169230769296,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
